 -122.1132   46.1226 -1.81 31.287628  0.6 0
 -122.1164   46.1223 -2.52 37.689152  0.  0
 -122.1175   46.1210 -1.78 37.805084 -0.1 0
 -122.1144   46.1199 -2.63 37.820282  0.1 0
 -122.1144   46.1198 -8.32 38.913464  0.4 0
 -122.1130   46.1194 -0.03 40.082088  0.  0
 -122.1154   46.1230 -1.68 40.166130  1.2 0
 -122.1138   46.1266 -1.54 40.683529  0.2 0
 -122.1176   46.1230 -0.05 40.743202  0.8 1
 -122.1133   46.1216 -1.43 40.780224  0.5 0
 -122.1136   46.1192 -0.06 41.238453  0.5 0
 -122.1156   46.1246 -0.48 41.701817  0.6 0
 -122.1053   46.1405 -1.31 44.377277  0.8 1
 -122.1190   46.1212 -2.87 44.622654 -0.1 0
 -122.1174   46.1190 -7.56 45.125404 -0.6 0
 -122.1158   46.1236 -1.56 47.170631  0.2 0
 -122.1083   46.1118 -2.26 47.360935  0.2 0
 -122.1182   46.1290 -8.95 47.539265 -0.4 0
 -122.1118   46.1151 -0.06 47.799107  0.9 0
 -122.1133   46.1241 -1.07 47.850204  0.  0
 -122.1150   46.1236 -0.51 48.098927  1.2 1
 -122.1204   46.1417 -0.07 48.155182  1.0 1
 -122.1097   46.1184 -8.79 48.449062 -0.6 0
 -122.1208   46.1174 -5.85 48.728619 -0.5 0
 -122.1190   46.1253 -0.04 48.889748  0.1 0
 -122.1207   46.1266 -0.04 48.892696 -0.1 0
 -122.1150   46.1186 -0.08 49.062046 -0.1 0
 -122.1043   46.1297 -8.51 49.329319 -0.4 0
 -122.1116   46.1185 -9.54 49.347546 -0.5 0
 -122.1197   46.1407 -2.66 49.421860  0.7 1
 -122.1138   46.1233 -1.50 49.830849  0.4 0
 -122.1162   46.1334 -7.75 50.772415  0.4 0
 -122.1169   46.1244 -0.08 50.838474  0.6 0
 -122.1170   46.1266 -6.80 51.961262 -0.6 0
 -122.0801   46.1403 -10.57 53.025158 -0.4 0
 -122.1192   46.1263 -0.59 53.753071  0.1 0
 -122.1170   46.1197 -0.04 53.955223 -0.1 0
 -122.1097   46.1242 -8.97 53.987892 -0.6 0
 -122.1096   46.1247 -8.38 54.124542 -0.5 0
 -122.1150   46.1161 -2.17 54.201149  0.2 0
 -122.1172   46.1229 -0.10 54.201660  0.4 0
 -122.1186   46.1206 -1.42 54.217548  0.1 0
 -122.1272   46.1429 -1.78 54.218330 -0.2 0
 -122.1127   46.1177 -9.32 55.414722 -1.0 0
 -122.1172   46.1257 -5.20 55.585865  0.1 0
 -122.1112   46.1167 -8.75 55.593464 -0.2 0
 -122.1110   46.1228 -0.66 55.861607  1.1 0
 -122.1135   46.1183 -6.47 55.866386  0.1 0
 -122.1132   46.1260 -0.97 55.869904  1.3 0
 -122.1074   46.1203 -8.29 55.917503 -0.7 0
 -122.1125   46.1291 -0.72 55.941288  1.9 0
 -122.1180   46.1206 -6.92 56.079426 -0.3 0
 -122.1137   46.1217 -5.47 56.157875 -0.4 0
 -122.1113   46.1178 -8.72 56.281338 -0.6 0
 -122.1115   46.1213 -4.37 56.436607  0.1 0
 -122.1092   46.1220 -5.10 56.439121 -0.2 0
 -122.1120   46.1214 -5.11 56.585728 -0.4 0
 -122.1088   46.1168 -10.21 56.672390 -0.2 0
 -122.1123   46.1213 -5.35 56.763672 -0.6 0
 -122.1151   46.1254 -0.50 56.786285  0.7 0
 -122.1188   46.1245 -0.07 56.799709  1.3 0
 -122.1157   46.1178 -8.67 56.900112 -0.6 0
 -122.1147   46.1206 -0.33 56.950867 -0.1 0
 -122.1146   46.1214 -0.51 57.051647  0.7 0
 -122.1114   46.1222 -2.00 57.091236  1.2 0
 -122.1146   46.1200 -1.26 57.095497  0.2 0
 -122.1071   46.1200 -8.83 57.132759 -0.5 0
 -122.1109   46.1245 -5.93 57.457870 -0.5 0
 -122.1033   46.1214 -8.53 57.789330 -0.8 1
 -122.1113   46.1262 -7.90 57.985497 -0.9 1
 -122.1107   46.1204 -6.57 57.988430 -0.2 1
 -122.1065   46.1246 -9.78 58.021706 -0.9 0
 -122.1155   46.1239 -0.46 58.080330  0.6 0
 -122.1149   46.1227 -0.96 58.093433  0.4 0
 -122.1196   46.1260 -0.72 58.108624  0.2 0
 -122.1160   46.1166 -8.71 58.117016 -0.6 0
 -122.1026   46.1248 -8.88 58.138615 -0.8 0
 -122.1170   46.1227 -1.51 58.191418 -0.1 0
 -122.1107   46.1218 -5.53 58.229591 -0.6 0
 -122.1127   46.1269 -0.70 58.402283  0.2 0
 -122.1134   46.1238 -1.16 58.496197  0.1 0
 -122.1234   46.1270 -0.52 58.509392  0.2 0
 -122.1148   46.1313 -5.96 58.582272 -0.5 0
 -122.1158   46.1218 -1.57 58.599072  0.6 0
 -122.1150   46.1224 -0.06 58.603863 -0.1 0
 -122.1193   46.1150 -10.09 58.639847 -0.5 0
 -122.1116   46.1237 -6.00 58.704643 -0.3 0
 -122.0925   46.1274 -8.29 58.717686 -0.9 0
 -122.1127   46.1243 -8.43 58.759861 -0.6 0
 -122.1133   46.1219 -7.78 58.776661 -0.9 0
 -122.0994   46.1432 -2.49 58.849072 -0.1 0
 -122.1120   46.1182 -8.21 58.908783 -0.5 0
 -122.1140   46.1215 -0.56 59.203079  0.  0
 -122.1193   46.1345 -0.37 59.264088  0.8 1
 -122.1136   46.1221 -1.71 59.274040 -0.3 0
 -122.1082   46.1262 -7.61 59.288448 -0.9 0
 -122.1160   46.1300 -7.56 59.312225 -0.7 0
 -122.1143   46.1262 -5.76 59.402534 -0.7 0
 -122.1126   46.1192 -1.28 59.637001  0.2 0
 -122.1216   46.1245 -0.77 59.681610  0.2 0
 -122.1158   46.1249 -1.26 59.685890  0.3 0
 -122.1170   46.1200 -2.70 59.732098 -0.3 0
 -122.1134   46.1226 -0.05 59.827366  1.1 1
 -122.1187   46.1176 -2.23 59.835644  0.5 0
 -122.1188   46.1230 -0.62 60.131023 -0.2 0
 -122.1213   46.1229 -0.04 60.161999  0.7 1
 -122.1116   46.1243 -6.81 60.540798  0.5 0
 -122.1147   46.1245 -0.06 60.568459  0.2 0
 -122.1020   46.1263 -8.48 60.569748 -0.6 0
 -122.1137   46.1210 -7.84 60.573212 -0.1 0
 -122.1173   46.1245 -0.98 60.581734  0.  0
 -122.1160   46.1258 -0.72 60.613724  1.1 0
 -122.1211   46.1198 -6.93 60.626724 -0.6 0
 -122.1130   46.1217 -0.40 60.731674  0.2 0
 -122.1123   46.1263 -5.62 60.732857 -0.4 0
 -122.1140   46.1261 -1.50 60.812737  0.1 0
 -122.1145   46.1216 -0.84 60.839851  0.5 0
 -122.1165   46.1277 -0.07 60.904999 -0.2 0
